textbox12,textbox16,EventTime,Address,EndLandmark,textbox25,Driver,textbox20
Seguridad,Unidad: BPH-767/SEGURIDAD,6/07/2025 8:14:35 a.m.,"Via Principal-54, Chiclayo, Chiclayo, Lambayeque, Perú",,00:09:26, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,6/07/2025 6:10:13 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:16:08, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,6/07/2025 10:29:00 p.m.,"Av Via Haca Rajada Sipan-54, Pomalca, Chiclayo, Lambayeque, Perú",,00:13:26, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 9:11:08 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque",,00:07:08, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 9:27:06 a.m.,"Pe-6a, Tuman, Chiclayo, Lambayeque, Perú",,00:21:43, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 10:07:38 a.m.,"66P4+84Q, Chiclayo 14006, Peru",,00:25:56, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 10:35:05 a.m.,"66Q4+WP Pomalca, Peru",,00:18:21, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 11:02:22 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:15:19, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 3:03:04 p.m.,"5CP2+CH Sipán, Peru",,00:25:17, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 4:22:22 p.m.,"5CR2+GJ Sipán, Peru",,00:52:48, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 4:22:28 p.m.,"5CR2+GJ Sipán, Peru",,00:24:05, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 4:58:42 p.m.,"Av La-111-30, Zaña, Chiclayo, Lambayeque, Perú",,00:11:15, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,7/07/2025 5:28:28 p.m.,"Pe-6a-16, Tuman, Chiclayo, Lambayeque, Perú",,00:52:48, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 4:23:06 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:58, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 9:52:48 a.m.,"6627+75 Collud, Peru",,00:08:27, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 10:02:10 a.m.,"6637+9G Collud, Peru",,00:05:40, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 10:08:34 a.m.,"6626+CH Chiclayo, Peru",,00:08:14, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 10:29:45 a.m.,"Pe-6a PE-6A,, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:42, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 10:57:49 a.m.,"Pe-6a-32, Tuman, Chiclayo, Lambayeque, Perú",,00:06:52, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 11:17:31 a.m.,"Pe-6a-19, Tuman, Chiclayo, Lambayeque, Perú",,00:08:05, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 11:48:05 a.m.,"673Q+V6 La Calerita, Peru",,00:31:06, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 3:54:52 p.m.,"674R+4H Anexo El Milagro, Peru",,00:08:52, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 4:52:16 p.m.,"Av Via Haca Rajada Sipan-10, Pomalca, Chiclayo, Lambayeque, Perú",,00:06:34, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 9:46:58 p.m.,"LA-116, 14620, Peru",campo de prueba,00:07:42, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,8/07/2025 10:04:26 p.m.,"7HX3+7R Tablazo, Peru",campo de prueba,00:07:44, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,9/07/2025 5:55:45 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:07:31, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,9/07/2025 10:53:41 a.m.,"La-113, Zaña, Chiclayo, Lambayeque",,00:07:41, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,9/07/2025 4:13:42 p.m.,"674R+4H Anexo El Milagro, Peru",,00:05:22, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,9/07/2025 10:26:16 p.m.,"7G7H+QM Pampa Grande, Peru",,00:07:33, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,9/07/2025 10:47:23 p.m.,"7GHV+96 Pampa Grande, Peru",,00:05:38, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,10/07/2025 12:22:23 p.m.,"668G+2R3, Collud 14000, Peru",,00:05:03, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,10/07/2025 5:00:03 p.m.,"674R+4H Anexo El Milagro, Peru",,00:18:23, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,11/07/2025 6:03:43 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:27, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,11/07/2025 11:26:06 a.m.,"South America, Chiclayo, Lambayeque",,00:26:48, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,11/07/2025 11:49:51 a.m.,"South America, Chiclayo, Lambayeque",,00:11:48, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,11/07/2025 4:21:49 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:35, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,12/07/2025 5:55:38 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:08:13, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,12/07/2025 6:20:55 p.m.,"Pe-6a-19, Tuman, Chiclayo, Lambayeque, Perú",,00:07:22, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,12/07/2025 9:19:04 p.m.,"LA-752 / Callupe, Peru",,00:06:57, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,12/07/2025 10:23:02 p.m.,"56RR+R5 Ventarron, Peru",,00:05:46, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,12/07/2025 11:50:38 p.m.,"Lima 719, Pomalca 14006, Peru",,00:05:05, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 10:36:40 a.m.,"Perez Justo-48, Lambayeque, Lambayeque, Lambayeque, Perú",,00:09:04, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 11:44:04 a.m.,"Via Principal-68, Chiclayo, Chiclayo, Lambayeque, Perú",,00:15:58, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 12:53:38 p.m.,"Cafetal Cafetal 4, Chiclayo 14009, Peru",,00:08:46, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 6:27:03 p.m.,"Pe-6a-22, Tuman, Chiclayo, Lambayeque",,00:10:12, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 6:45:55 p.m.,"South America, Chiclayo, Lambayeque",,00:05:02, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 9:49:31 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:05:39, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 10:25:42 p.m.,"668R+7M Collud, Peru",,00:12:06, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,13/07/2025 10:47:37 p.m.,"56XR+97 Ventarron, Peru",,00:05:50, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 5:02:06 a.m.,"Pe-6a-16, Tuman, Chiclayo, Lambayeque, Perú",,00:16:31, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 10:23:12 a.m.,"Av Aguirre Elias-65, Chiclayo, Chiclayo, Lambayeque, Perú",,00:10:28, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 9:48:10 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:05:56, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 10:06:06 p.m.,"674R+4H Anexo El Milagro, Peru",,00:15:31, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 10:34:07 p.m.,"668R+7M Collud, Peru",,00:05:32, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,14/07/2025 10:45:55 p.m.,"663Q+5R Ventarron, Peru",,00:09:50, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 12:02:09 a.m.,"Alfonso Ugarte 45, Pomalca 14006, Peru",,00:10:55, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 5:35:30 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:08:29, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 9:37:30 a.m.,"Alfonso Ugarte 36, Pomalca 14006, Peru",,00:13:17, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 10:54:30 a.m.,"674Q+9H Anexo El Milagro, Peru",,00:05:42, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 2:25:12 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:28, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,15/07/2025 4:10:13 p.m.,"Proceres-7, Jose Leonardo Ortiz, Chiclayo, Lambayeque, Perú",,00:12:59, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 12:10:32 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:12:55, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 4:48:17 a.m.,"15001, Pomalca 14006, Peru",,00:07:54, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 6:40:39 a.m.,"Unnamed Road, Peru",,00:19:16, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 11:43:24 a.m.,"Av Manuel Maria Izaga, Chiclayo, Chiclayo, Lambayeque",,00:10:29, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 12:08:20 p.m.,"Plaza De Armas-91, Chiclayo, Chiclayo, Lambayeque",,00:12:07, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 1:11:52 p.m.,"Av Leonardo Ortiz, Chiclayo, Chiclayo, Lambayeque",,00:47:04, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 3:24:18 p.m.,"67M8+XM El Combo, Peru",,00:06:54, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 7:44:24 p.m.,"668R+7M Collud, Peru",,00:05:30, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,16/07/2025 10:28:04 p.m.,"668R+7M Collud, Peru",,00:08:17, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 12:05:43 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:07:28, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 4:46:36 a.m.,"15001, Pomalca 14006, Peru",,00:05:38, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 6:11:18 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:34, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 3:01:01 p.m.,"7G3C+H42, Pasaje Atahualpa, Pampa Grande 14620, Peru",,00:09:30, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 3:58:03 p.m.,"7G3C+H42, Pasaje Atahualpa, Pampa Grande 14620, Peru",,00:05:12, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 4:44:08 p.m.,"Av Via Haca Rajada Sipan-34, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:59, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 7:10:12 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:11:28, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 7:22:20 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque",,00:07:33, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 8:01:53 p.m.,"Via Sipan LA-116,0, Pomalca, Chiclayo, Lambayeque, Perú",,00:07:40, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 10:12:23 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:06:24, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 10:29:14 p.m.,"674R+4J Anexo El Milagro, Peru",,00:09:48, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,17/07/2025 10:51:09 p.m.,"668R+7M Collud, Peru",,00:12:18, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPH-767/SEGURIDAD,18/07/2025 5:08:07 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque",,00:08:29, ,# Stops: 125 - Max: 01:03:55 - Min: 00:05:02 - Total Stops: 24:42:14
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 8:45:53 a.m.,"Pe-6a-38, Tuman, Chiclayo, Lambayeque, Perú",,00:13:42, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 10:05:04 a.m.,"Pe-6a-37, Tuman, Chiclayo, Lambayeque",,00:08:11, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 12:00:25 p.m.,"Pe-6a-31, Tuman, Chiclayo, Lambayeque, Perú",,00:05:01, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 12:14:51 p.m.,"673C+6PH, Casa de Madera 14000, Peru",,00:05:20, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 1:01:08 p.m.,"Santa Ines, Chiclayo, Peru",,00:21:14, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 1:31:48 p.m.,"Av Lora Y Lora-86, Pimentel, Chiclayo, Lambayeque",,00:20:06, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 1:56:52 p.m.,"Av Augusto Leguia-89, Pimentel, Chiclayo, Lambayeque, Perú",,00:07:50, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,1/07/2025 3:11:28 p.m.,"8472+X3 Lambayeque, Peru",,00:11:26, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 12:02:16 p.m.,"66JF+RJJ, Pomalca 14006, Peru",,00:08:43, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 12:12:50 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:41, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 2:35:16 p.m.,"Ramón Castilla 114, Pomalca 14006, Peru",,00:05:21, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 5:03:18 p.m.,"Pe-6a-16, Tuman, Chiclayo, Lambayeque, Perú",,00:07:26, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 6:22:43 p.m.,"6627+J7 Collud, Peru",,00:08:33, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,2/07/2025 6:54:13 p.m.,"6627+J7 Collud, Peru",,00:19:04, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,3/07/2025 4:59:12 a.m.,"6637+CG Collud, Peru",,00:08:45, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,3/07/2025 10:34:18 a.m.,"Av Salaverry, Chiclayo, Chiclayo, Lambayeque, Perú",,00:08:57, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,4/07/2025 6:02:23 p.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:07:53, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,4/07/2025 6:27:00 p.m.,"66P3+9QM, Pomalca 14006, Peru",,00:06:26, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,4/07/2025 11:07:09 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:04, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,4/07/2025 11:17:31 p.m.,"15001, Pomalca 14006, Peru",,00:06:53, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,5/07/2025 4:41:44 a.m.,"15001, Pomalca 14006, Peru",,00:06:32, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,5/07/2025 8:20:48 p.m.,"59VX+GC Sipán, Peru",,00:11:16, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,6/07/2025 7:19:44 p.m.,"66MM+GP El Chorro, Peru",,00:06:25, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,6/07/2025 9:06:05 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:06:56, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,6/07/2025 9:54:01 p.m.,"668R+6J Collud, Peru",,00:08:20, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,7/07/2025 10:08:42 a.m.,"Av Via Haca Rajada Sipan-81, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:02, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,7/07/2025 6:50:38 p.m.,"66P3+9QM, Pomalca 14006, Peru",,00:05:34, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,8/07/2025 6:10:11 a.m.,"Av La-111, Zaña, Chiclayo, Lambayeque, Perú",,00:06:17, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,8/07/2025 6:39:10 a.m.,"67FQ+2Q El Triunfo, Peru",,00:07:13, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
Seguridad,Unidad: BPI-733/SEGURIDAD,8/07/2025 6:53:06 a.m.,"67H9+MC El Combo, Peru",,00:05:11, ,# Stops: 91 - Max: 01:14:06 - Min: 00:05:01 - Total Stops: 16:50:41
