,Created,Message,Status
1344,2025-09-08 13:33:17.430,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125024682559545344"",""time"":1757338393000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125024682559545344/thumbnails/1212000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDI0NjgyNTU5NTQ1MzQ0L3RodW1ibmFpbHMvMTIxMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNDk1OTd9fX1dfQ__&Signature=JY~sBr4CnkdbOVF2r8ajkS3DkiHrG99z-BbEc7oaomwYw1AQQo5p1FuS8wm9ywkEcRCaKEHhqvknsh0EZ2ehb5mfdOG3f6I~2mdzezTd7AyLv9MS~2OyEkaQ7zQ9rBgTCOBKD7JGTR7jUw67Hx0rqT~tQ-~VKcBQqbybW0xKsf766RhGdsUqZyTCO1QkkEonahBlk7buvotVIDOURz0KmJjB~9jsHDQeUD2d-K5P~jmA87TGfbHcXb5vuoBwsAxtpCIt9gTG22xW9XDZidm-oHMXHyPxet8X3gcVVv4aN3Pdt7TI3DuIyGhWHMZqDHL6gy3K6r9p8NIAZtLrIk-LCw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":118948,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757338392511,""time"":1757338393000,""speed"":29.262,""heading"":141.6,""coordinate"":[-74.12605762,4.727210483,2556.800049],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""mxKNjOx/LI7rnmNDSru2RBOMFebyMEnN8giL/GqXd8g="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1352,2025-09-08 13:43:17.366,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125027198609268736"",""time"":1757338993000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125027198609268736/thumbnails/1812000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDI3MTk4NjA5MjY4NzM2L3RodW1ibmFpbHMvMTgxMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTAxOTd9fX1dfQ__&Signature=RlvmWZaXlyhp1B1stHjKijCpkaj0Kma5RgQitXUVhOcKdEeO6N2eqo6Sm3lg1HWoTyBR95A0gjWUVWpI05bLKqOSxuHqt2RZ3ua1huQN3edofjAJ1om2x1ehgG2WEEEpJAJIZ4ekzZ7VfW7u2NVfOUl14ebWI~6j9k-cYzA1O6pDShB-VZOBza7~g9oKTx9HqNSmp5cGcRR2NfSI4jZoQQPGyz~AKR83tI2kFxf~p9~wkg5aGX5aM-MZd3BBg28~dmfxhLNphVvq4CJx6fBxufY7rRNKRKiFImNw0xZIOqgqBVdFrFn~fgveIFOP1XqRjjn4Muh634jk3tDshQy5fQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":134564,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757338992538,""time"":1757338993000,""speed"":0,""heading"":115.4,""coordinate"":[-74.1042731,4.7043952,2569.5],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""53sPSiPTfk5oAg9Ou15kICj4ahlJiYbj5ICQhICI4cI="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1362,2025-09-08 13:53:16.570,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125029712469565440"",""time"":1757339592000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125029712469565440/thumbnails/2411000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDI5NzEyNDY5NTY1NDQwL3RodW1ibmFpbHMvMjQxMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTA3OTZ9fX1dfQ__&Signature=gl6wSdYqRl~JktooqyoRmHVdh7TmxFNvf2LNMWMoP9WBlx2e43CfgDJu-NYaj72sZom8Jisb7jyTxit68qZrBwmJ9T03sCKuIbfhyjWNc9EUqocH4fwORWJyc5g8jA~ct6~ZfwneDGiZspkz4YhjzAh9XrQ5SS5XVb3bIXd39z-mAgwAFwsVKVvKLrha5~unOpqs5YtxEmm0FjDnUbbRnDu6SHNvSyE8USn-9i3kUBEfI4Uiml3tHTICONdcHx08UB3QPBu0lJvL-hMsKbKaE2hZPE8HtP2vmBOMGvxu0hUftQB3XJc48F354oYMT6pd3Y0IRvil1yermbdKvgY4-w__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":131525,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757339591546,""time"":1757339592000,""speed"":9.26,""heading"":140.4,""coordinate"":[-74.0836238,4.68940855,2566.699951],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""77W0n8Dr3ajIiTWM/8nEmU7GiAtmTTUnwV4b2ilM6NU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1370,2025-09-08 14:03:31.778,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125032292671168512"",""time"":1757340192000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125032292671168512/thumbnails/3011000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDMyMjkyNjcxMTY4NTEyL3RodW1ibmFpbHMvMzAxMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTE0MTF9fX1dfQ__&Signature=Z0UxB6T~7vnaBmOxqb5IAAZ4nv8H6hKj8tbLY17ng0G22WUZP16qRJ2kxJzQfPZY-~LZpGyPvMJAtwmMS~KkI3GS-mtVps-9el3g~LKKAnkKoLkqFPlWAgbSoBvIgUU4gXWvVEmbTS0TEf7XoIqKJdKWNKUl1Puer1Fy0pld-bEHvkavSsm41brJPgvu6n3zVutPm562AdoKNswqOnJFQ0gQGa22W0Vua4P-EiDCrDBj6glGGNdKqD2UJstTIx21pw7UTFJpIiLxVh4GuA4V2Vns0hvGcY~~XcFcbnl1IfZl0JFTiuDVyM~z4TABbKmyK9jLs6g~j9m4OSlD-AzK4Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":126783,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757340191545,""time"":1757340192000,""speed"":0,""heading"":137.6,""coordinate"":[-74.06543885,4.671321983,2570.699951],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""zZkm80HSZQiNeBfpV+KejkE+2osS9kFpKYGyRYtG/8U="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1379,2025-09-08 14:13:30.602,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125034804417536000"",""time"":1757340792000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125034804417536000/thumbnails/3611000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDM0ODA0NDE3NTM2MDAwL3RodW1ibmFpbHMvMzYxMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTIwMTB9fX1dfQ__&Signature=A3puPj8Byv2mLrO9X2qLpJTl8otjs4n3YN9yrGp-W0Q7hr605l1VT7aFed9xGFfXME9MexY1hhpx0jh~rNiSsOpykaO-DuMobIxPaoZYQynu52e1HTAVgwV9KmHa6yWSvUGA4pW7iJRzpSoSebj7uGrREQr0LDULTKOnSSOSIPqIx0JfJLhmUFxA31PPEMQeRpas2fL5IikxdJhJSKX3G80WY8DUd9RYqzDJPSyIIzRjKjihtdgxD8kZ0gR-1roQ15x1FhEHazkeXUybvk-aEdtSvNa-kYmioJiDBaTGj60yKrRMrs4za57AWnM1E9jz6LzGj84rgRa0ZPlJ9IS1~w__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":131943,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757340791521,""time"":1757340792000,""speed"":18.335,""heading"":121.1,""coordinate"":[-74.05416642,4.669414333,2573.5],""hDop"":110,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""CkbYxuG4F0muD1hbGrWmM5cJpqDjrPvsoAef0yQmjHU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1386,2025-09-08 14:19:21.419,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125036275603218432"",""time"":1757341155000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125036275603218432/thumbnails/3974000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDM2Mjc1NjAzMjE4NDMyL3RodW1ibmFpbHMvMzk3NDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTIzNjF9fX1dfQ__&Signature=NOMF~G9uog5QJj-d~eYXDRybvUqsZVpv8CkEqVSoE58P1njhjsfQ4qK0TTzD8bZysh7o5ZO~85OATQlk77pMos0oRB-nLElUtsIh26Gbswkz6p9wvr3f9QhEu0I4dEOELnx6HPUbW2vHuMN9uCQ2Jo8azsmToMmwzAEc2cOlzx~lPUyEAPynlvyG9AyZhc5xM0NAdJiJaHxBYvA3nnLNAHE2Qy~vz-1AG92Xp7VuHN8Wu0Ft-VmHCw5~RxPDv6EL02ug14T7apAJkbA1g9ckURZ97KCO0wfAbjR8DSOGhwX2dajYjP7eLbcwcjCVYMgdPB2Mhr6QixOEHOVokQ47yQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":152669,""tripID"":""6ec89f30-04b8-4c4d-a377-e3dfd7489246"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757341154518,""time"":1757341155000,""speed"":0,""heading"":228.1,""coordinate"":[-74.05312225,4.666453533,2593.399902],""hDop"":540,""vDop"":90},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""wIQNgociWcbxr8AUYVgrTHf0OdjVRdTuhF42U3xL4P0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1389,2025-09-08 15:20:26.863,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125051649019224064"",""time"":1757344820000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125051649019224064/thumbnails/10000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDUxNjQ5MDE5MjI0MDY0L3RodW1ibmFpbHMvMTAwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzczMTU2MDI2fX19XX0_&Signature=jsOtZ1tFOe8dNHuO1LFxqtDH4ykDVehsjAmr8lrObKEhu9NEg2d0sF~ueHym7LnXW8QAGc4gMqI0SqajgT58imFB3f0gb3A8x8ymLZOBZQgoLkwFR8aDlrsM5b47nZmSj40v-fVTSMHHBuOL7piLhQjHqs3FHTWeQUxPA1~4eDJc6RDpNnhOAILk0keBT5fQ7VsHGHyiBeP4-lLcelWWKzrjzLl6MzzpDEYjUne0dZjkJCFCg0VU6MBhoBjW2YMfJaBpqWNw5d3WaF9Qi7YAV080~0Ap9gq3lYus8Q2vuO2dM51a4YLDwSmLfmNUG7M4KIASYvjiinK2L8KWjXwsYg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":157039,""tripID"":""9153893f-f21a-4e4f-992e-b2c97b6a62d8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757344819686,""time"":1757344822000,""speed"":0,""heading"":131,""coordinate"":[-74.05328902,4.66596855,2577.5],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""WYc5G6bQw1CieRc52viz4cyMp/LWEB3MEmKW91yj2vg="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1395,2025-09-08 15:30:26.545,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125054163290562560"",""time"":1757345421000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125054163290562560/thumbnails/254000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDU0MTYzMjkwNTYyNTYwL3RodW1ibmFpbHMvMjU0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzE1NjYyNn19fV19&Signature=TEHj7Aoyefg3XmPaaKABMRQEcPlJdyNCfOYiQZeqrZtnU7AmgLj6Kv9UJrqmv53x7XuI4HdnbYLgy2TIXrX1C2V05SL9KrVaxuN0r9P1KiAeNIwDjwyzH8ii3lwIqO1s9OBVwtO0pVqSgarS7Wo~vjUDjt0Lnv7YcCTo26nmNJuf~rUoqwYmNWN3LK-EdbDnOou~yJTTOEX2eIbHzAWOsNMIQmqgqmA9Gq~0hfRCHwrBLnJ-KyL4kl0gknzPa-YNu0m9L2Op3gMVnvJxPMHBG9qqjXBCNcQqCsLWut0aoeAgRuXmX7uRCdxmENUV4aHFsTBB0QmiSbPYoLw8EQKPvQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":132890,""tripID"":""9153893f-f21a-4e4f-992e-b2c97b6a62d8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757345420289,""time"":1757345421000,""speed"":7.778,""heading"":205.8,""coordinate"":[-74.06162622,4.65224985,2578.899902],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""JwS9Az19iwlLPe/qjiyp0Kw32zIxdvkbKSbrJXwZZ0g="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1403,2025-09-08 15:40:30.698,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125056697925246976"",""time"":1757346021000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125056697925246976/thumbnails/854000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDU2Njk3OTI1MjQ2OTc2L3RodW1ibmFpbHMvODU0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzE1NzIzMH19fV19&Signature=NK1wXS8zgjHjR1BF5erY2BlnjH1dOaL5T-mIvPq0aQ-vKFRG0dFFe4AZc9dqgptk63g5jHGs0Ve~Z890yilTE~TP8-E4p~s5eBkSkLv12ns63z0Rp35PGlT~tHipBiiBqBrzN3z50x73q3W724ArdHRzfnKPDeFwkq2dtXf6cVeB0vP2sI7m4KLuvLTAZDgGtaJxpFjfYIA0ogEjYaV06awqA-lHbeJCnySstiorLW~1omglC9wMHgouslatFx5LCWz7Sn7RXWDu6dGUR5DtL-oo969Sh1ASnALzBeWmhA1kxGfkJFFIFzqPCzeiAIL3PV~~KlEZ24CVMww7qnOE3w__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":127400,""tripID"":""9153893f-f21a-4e4f-992e-b2c97b6a62d8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757346020283,""time"":1757346021000,""speed"":48.522,""heading"":325.9,""coordinate"":[-74.08658953,4.656707383,2556.600098],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""as7Ix390StICxtaK8h+x3kJuqHt0wRYZj7Ct+0SYZJ4="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1413,2025-09-08 15:54:18.342,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125060169328369664"",""time"":1757346854000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125060169328369664/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDYwMTY5MzI4MzY5NjY0L3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTgwNTh9fX1dfQ__&Signature=IFiPcLi06PBl54EAXZTtrrHraQyhRKeamU7BdCAeHt-2Wlb8NZfDdvQWiQXfbaymUeZYPrWVI3Vb~hD6eA7buEbrAXX1gjsGGx5iZHJYBS2Qh2QHYhzFHTa9V5RQlQ8QVd5lAAJ-NirxqrxPc~w3dBLa41m8eZRK0JLD9AqSH68Sc6lex4RRHnVSdMkX6ylrlPy85NR8kKOYGZB5DcFQ9mHZA1A1xpf-c11EXzfc0vFTd06rqYWgQWDKhudWpYvkLiyZNeJCYL~xL59MZVVgDMDWVcUle21BfpyFAzAliNxD59RcN2q1W-meI0w4aShWFDcbc20My8iFxf1C38QL0Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":129171,""tripID"":""9153893f-f21a-4e4f-992e-b2c97b6a62d8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757346853313,""time"":1757346854000,""speed"":0,""heading"":142.8,""coordinate"":[-74.11469045,4.67729315,2563],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""TS9x9VnN5XuuFhgG0NrhhEu0TLW86UJWlyjm2C+qww0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1417,2025-09-08 15:54:43.300,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125060267735130112"",""time"":1757346877000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125060267735130112/thumbnails/24000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDYwMjY3NzM1MTMwMTEyL3RodW1ibmFpbHMvMjQwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzczMTU4MDgzfX19XX0_&Signature=CBOYOld1Mi-UYM12~aUhsgx9u9RQ343HuPu5JLdFUU8kHwpaL-satt7cUy5ZmRPeqzZpyi4rWKvg3LyN8FngmhjmnLDsXzRh8FsZ3LxY3-bA8qU16ddhvFTLHq8XwLq~EXLc1auajlrrs~bYbEZ2Ipa899o0Y28SXOZ1z~k5AAodSnOJYJQgXg7PN5WLUqy4O-AgIIyJVfznCCVM3f-MQA8ovxlm~2txedBYqc4wIB~2F9V~KKZiaFp2qSn1F9Rl9M631j-k7cikJ3QfqAET9Hm5jJGi4jXJhPZN9aZsEhXq3u8uLMzmsDFkwe~tSymSNFkyQiPbCro4m3-g4vaLQQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":117414,""tripID"":""d37af7c1-f377-452c-9a6a-bf7f0aebc2e8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757346876289,""time"":1757346877000,""speed"":0,""heading"":142.9,""coordinate"":[-74.11469662,4.677290383,2563.300049],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""Z3qU8FV1UhMX0UhRW7uE0f95EegVnUcyqtfWCcT1rgA="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
1418,2025-09-08 15:55:08.980,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1125060382923300864"",""time"":1757346905000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1125060382923300864/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTI1MDYwMzgyOTIzMzAwODY0L3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzMxNTgxMDh9fX1dfQ__&Signature=Nfk6Hky1XS4Otsbmo6IJ2kZbyAsVnNGw8~V4g7ZAIbZfxTL5rKylssbqLGFGxP4ThWiAJ-klQfMvq5xTxUQKPsHcyrpsbDq21~3A1qB3RlvopsqXV8MKogIZ~ZS31~Tgog2p6Fn1uBWwGEelxWDcuqCHClEsxIoVDiwe-iYacX7jBqaqazbP0-CCF5Iqi99SzaaDYjnk7Ek-2nxO8yenv-eXRSMAMgRd5yIEx3fQQh4zS-amX1KMlgzECs~Icp3przBS0a8vuRazvGI27kaKbwNb-wZWVyB61vFu1-NM7GOyYAXQHwEDktkb-dDzU66LaXXDqtumjxHCJ4FgDqT8LA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":121546,""tripID"":""d37af7c1-f377-452c-9a6a-bf7f0aebc2e8"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757346904244,""time"":1757346905000,""speed"":0,""heading"":127,""coordinate"":[-74.11467818,4.6772954,2566.600098],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""iBI4QOr7NTsjTCkVY+ag+1Gip+SXobhT7ESUqkacEq0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
