"Unit","Driver","Event","Lat / Long","Date / Time","Speed","Address"
"BPK-942","","Drive","-12.108789 / -76.978516","Thursday, September 04 2025, 05:44:29 am","42 KPH","PE-1S, San Borja 15037, Peru"
"BPK-942","","Drive","-12.111780 / -76.977891","Thursday, September 04 2025, 05:43:59 am","58 KPH","Ctra. Panamericana Sur, Santiago de Surco 15039, Peru"
"BPK-942","","Drive","-12.116327 / -76.977385","Thursday, September 04 2025, 05:43:29 am","60 KPH","Ctra. Panamericana Sur, Santiago de Surco 15023, Peru"
"BPK-942","","Drive","-12.120885 / -76.977127","Thursday, September 04 2025, 05:42:59 am","60 KPH","Ctra. Panamericana Sur 1203, Santiago de Surco 15023, Peru"
"BPK-942","","Drive","-12.125387 / -76.976968","Thursday, September 04 2025, 05:42:29 am","58 KPH","Ctra. Panamericana Sur, Santiago de Surco 15023, Peru"
"BPK-942","","Drive","-12.129659 / -76.977617","Thursday, September 04 2025, 05:42:00 am","62 KPH","Ctra. Panamericana Sur 319, Santiago de Surco 15803, Peru"
"BPK-942","","Drive","-12.134103 / -76.979358","Thursday, September 04 2025, 05:41:30 am","63 KPH","Ctra. Panamericana Sur, Santiago de Surco 15803, Peru"
"BPK-942","","Drive","-12.138689 / -76.980735","Thursday, September 04 2025, 05:41:00 am","65 KPH","PE-1S, San Juan de Miraflores 15803, Peru"
"BPK-942","","Drive","-12.143369 / -76.981551","Thursday, September 04 2025, 05:40:30 am","62 KPH","Ctra. Panamericana Sur, Santiago de Surco 15039, Peru"
"BPK-942","","Drive","-12.148121 / -76.982606","Thursday, September 04 2025, 05:40:00 am","68 KPH","Ctra. Panamericana Sur, Santiago de Surco 15039, Peru"
"BPK-942","","Drive","-12.153027 / -76.983796","Thursday, September 04 2025, 05:39:30 am","60 KPH","D9, San Juan de Miraflores 15801, Peru"
"BPK-942","","Drive","-12.157422 / -76.983049","Thursday, September 04 2025, 05:39:00 am","57 KPH","PE-1S 115, San Juan de Miraflores 15801, Peru"
"BPK-942","","Drive","-12.161332 / -76.981961","Thursday, September 04 2025, 05:38:30 am","50 KPH","Ctra. Panamericana Sur 145-141, Lima 15801, Peru"
"BPK-942","","Drive","-12.170279 / -76.979231","Thursday, September 04 2025, 05:38:00 am","47 KPH","PE-1S, San Juan de Miraflores 15842, Peru"
"BPK-942","","Drive","-12.170279 / -76.979231","Thursday, September 04 2025, 05:37:30 am","47 KPH","PE-1S, San Juan de Miraflores 15842, Peru"
"BPK-942","","Drive","-12.172703 / -76.978644","Thursday, September 04 2025, 05:37:00 am","55 KPH","PE-1S, San Juan de Miraflores 15058, Peru"
"BPK-942","","Drive","-12.177020 / -76.977181","Thursday, September 04 2025, 05:36:31 am","63 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.181461 / -76.975770","Thursday, September 04 2025, 05:36:01 am","58 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.185400 / -76.974523","Thursday, September 04 2025, 05:35:31 am","50 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.198521 / -76.973458","Thursday, September 04 2025, 05:34:31 am","68 KPH","PE-1S, Lima 15058, Peru"
"BPK-942","","Drive","-12.198521 / -76.973458","Thursday, September 04 2025, 05:34:01 am","68 KPH","PE-1S, Lima 15058, Peru"
"BPK-942","","Drive","-12.202386 / -76.974142","Thursday, September 04 2025, 05:33:31 am","54 KPH","PE-1S, Lima 15058, Peru"
"BPK-942","","Drive","-12.206884 / -76.974979","Thursday, September 04 2025, 05:33:01 am","60 KPH","PE-1S, Villa EL Salvador 15058, Peru"
"BPK-942","","Drive","-12.211157 / -76.975740","Thursday, September 04 2025, 05:32:31 am","49 KPH","PE-1S, Villa EL Salvador 15058, Peru"
"BPK-942","","Drive","-12.214458 / -76.976342","Thursday, September 04 2025, 05:32:01 am","46 KPH","PE-1S, Villa EL Salvador 15058, Peru"
"BPK-942","","Drive","-12.218062 / -76.976959","Thursday, September 04 2025, 05:31:31 am","52 KPH","PE-1S, Lima 15058, Peru"
"BPK-942","","Drive","-12.229309 / -76.967695","Thursday, September 04 2025, 05:30:32 am","58 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.228043 / -76.968973","Thursday, September 04 2025, 05:30:02 am","55 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.230979 / -76.965719","Thursday, September 04 2025, 05:29:32 am","50 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.232882 / -76.962164","Thursday, September 04 2025, 05:29:02 am","60 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.235003 / -76.958073","Thursday, September 04 2025, 05:28:32 am","60 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.237125 / -76.954059","Thursday, September 04 2025, 05:28:02 am","60 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.239278 / -76.949824","Thursday, September 04 2025, 05:27:32 am","55 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.241405 / -76.945816","Thursday, September 04 2025, 05:27:02 am","63 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.243540 / -76.941649","Thursday, September 04 2025, 05:26:32 am","60 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.245777 / -76.937273","Thursday, September 04 2025, 05:26:02 am","66 KPH","PE-1S, Lima, Peru"
"BPK-942","","Drive","-12.248273 / -76.933279","Thursday, September 04 2025, 05:25:33 am","60 KPH","PE-1S, Lima, Peru"
"BPK-942","","Drive","-12.251112 / -76.929531","Thursday, September 04 2025, 05:25:03 am","60 KPH","PE-1S, Lima, Peru"
"BPK-942","","Drive","-12.253606 / -76.925713","Thursday, September 04 2025, 05:24:33 am","57 KPH","PE-1S, Lima 15842, Peru"
"BPK-942","","Drive","-12.255959 / -76.921454","Thursday, September 04 2025, 05:24:03 am","66 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.258529 / -76.917457","Thursday, September 04 2025, 05:23:33 am","60 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.261040 / -76.913398","Thursday, September 04 2025, 05:23:03 am","62 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.265773 / -76.906131","Thursday, September 04 2025, 05:22:33 am","62 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.265856 / -76.905994","Thursday, September 04 2025, 05:22:03 am","60 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.268386 / -76.901941","Thursday, September 04 2025, 05:21:33 am","60 KPH","PE-1S, Lima 15841, Peru"
"BPK-942","","Drive","-12.270817 / -76.898091","Thursday, September 04 2025, 05:21:03 am","58 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Drive","-12.273344 / -76.894057","Thursday, September 04 2025, 05:20:33 am","60 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Drive","-12.275844 / -76.890113","Thursday, September 04 2025, 05:20:04 am","57 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Drive","-12.278211 / -76.886412","Thursday, September 04 2025, 05:19:34 am","52 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Drive","-12.280317 / -76.883095","Thursday, September 04 2025, 05:19:04 am","47 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Travel Start","-12.281815 / -76.880375","Thursday, September 04 2025, 05:18:34 am","29 KPH","PE-1S, Lima 15823, Peru"
"BPK-942","","Travel Stop","-12.282853 / -76.878845","Thursday, September 04 2025, 05:16:09 am","","PE-1S, Lima 15823, Peru"
"BPK-942","","Drive","-12.280843 / -76.876553","Thursday, September 04 2025, 05:15:21 am","31 KPH","Av. San Pedro, Lima 15823, Peru"
"BPK-942","","Drive","-12.280843 / -76.876553","Thursday, September 04 2025, 05:14:51 am","31 KPH","Av. San Pedro, Lima 15823, Peru"
"BPK-942","","Drive","-12.279506 / -76.875915","Thursday, September 04 2025, 05:14:22 am","26 KPH","Av. San Pedro, Lima 15823, Peru"
"BPK-942","","Drive","-12.277643 / -76.874823","Thursday, September 04 2025, 05:13:52 am","31 KPH","Av. San Pedro 33-12, Lima 15823, Peru"
"BPK-942","","Drive","-12.276779 / -76.872958","Thursday, September 04 2025, 05:12:52 am","26 KPH","Calle Carrozable S/N Lote1 Parcela B 63 Sección UC.02108, Lurín 15823, Peru"
"BPK-942","","Drive","-12.279010 / -76.870413","Thursday, September 04 2025, 05:11:52 am","23 KPH","C. Monasterio, Lima 15823, Peru"
"BPK-942","","Drive","-12.279685 / -76.869088","Thursday, September 04 2025, 05:11:08 am","23 KPH","C. 6, Lima 15823, Peru"
"BPK-942","","Travel Start","-12.278693 / -76.868204","Thursday, September 04 2025, 05:10:38 am","12 KPH","Auxiliar de la Antigua Panamericana Sur, Lurín 15823, Peru"
"BPK-942","","Ignition On","-12.278387 / -76.866864","Thursday, September 04 2025, 04:42:58 am","","M, Lurín 15823, Peru"
"BPK-942","","Travel Stop","-12.278605 / -76.866588","Thursday, September 04 2025, 04:00:44 am","2 KPH","C. A, Lima 15823, Peru"
"BPK-942","","Travel Start","-12.278655 / -76.866148","Thursday, September 04 2025, 04:00:22 am","12 KPH","C. 6, Lima 15823, Peru"
"BPK-942","","Ignition Off","-12.278237 / -76.866930","Thursday, September 04 2025, 03:58:03 am","","P4CM+Q52, C. A, Lima 15823, Peru"
"BPK-942","","Ignition Off","-12.278442 / -76.866906","Thursday, September 04 2025, 03:22:25 am","","M, Lurín 15823, Peru"
"BPK-942","","Ignition Off","-12.278455 / -76.866845","Thursday, September 04 2025, 01:56:20 am","","M, Lurín 15823, Peru"
"BPK-942","","Ignition On","-12.278421 / -76.866790","Thursday, September 04 2025, 01:53:59 am","","C. A, Lima 15823, Peru"
"BPK-942","","Ignition Off","-12.278428 / -76.866777","Thursday, September 04 2025, 01:39:02 am","","C. A, Lima 15823, Peru"
"BPK-942","","Ignition On","-12.278197 / -76.866974","Thursday, September 04 2025, 01:36:50 am","","P4CM+Q52, C. A, Lima 15823, Peru"
"BPK-942","","Ignition Off","-12.278205 / -76.866937","Thursday, September 04 2025, 01:28:32 am","","P4CM+Q52, C. A, Lima 15823, Peru"
"BPK-942","","Ignition On","-12.278556 / -76.866857","Thursday, September 04 2025, 01:13:35 am","","M, Lurín 15823, Peru"
"BPK-942","","Ignition Off","-12.278518 / -76.866953","Thursday, September 04 2025, 01:07:03 am","","M, Lurín 15823, Peru"
"BPK-942","","Ignition On","-12.278518 / -76.866952","Thursday, September 04 2025, 01:06:41 am","","M, Lurín 15823, Peru"
"BPK-942","","Ignition Off","-12.278507 / -76.866997","Thursday, September 04 2025, 01:04:15 am","","P4CM+Q52, C. A, Lima 15823, Peru"
"BPK-942","","Travel Stop","-12.278507 / -76.866997","Thursday, September 04 2025, 01:04:14 am","","P4CM+Q52, C. A, Lima 15823, Peru"
