Message;;;;;;;;;;;;;;;;;;;;;
11000001;5;4764413160;1;1;1;10;695;1756742667;-120.492.071;-771.420.463;139;17;11010000;11110000;ON;1101100;3;8;59538;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;696;1756742670;-120.492.475;-771.418.895;92;24;11010000;11110000;ON;1101100;3;8;59555;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;697;1756742806;-120.481.766;-771.370.236;88;0;11010000;11110000;ON;1101000;9;8;60095;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;698;1756742906;-12.049.436;-771.372.575;215;13;11010000;11110000;ON;1101100;8;8;60300;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;699;1756742957;-120.517.228;-771.388.028;263;29;11010000;11110000;ON;1101100;3;8;60607;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;700;1756742971;-120.514.583;-771.401.595;312;32;11010000;11110000;ON;1101100;3;8;60760;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;701;1756742985;-12.051.204;-771.403.933;20;10;110000;11110000;ON;1101100;3;8;60798;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;702;1756743008;-120.500.608;-771.396.185;71;14;11010000;11110000;ON;1101100;3;8;60953;13801;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;703;1756743030;-120.500.256;-77.139.511;70;2;1010000;11110000;ON;1101000;9;8;60962;13832;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;704;1756743183;-120.499.303;-771.394.733;47;0;11010000;11110000;OFF;1101000;2;8;60966;12768;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;705;1756743782;-120.499.386;-77.139.473;47;0;1010000;11110000;OFF;1101000;5;8;60966;12737;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;706;1756752256;-12.049.925;-771.394.818;47;0;10110000;11110000;ON;1101000;1;8;60966;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;707;1756752314;-12.049.137;-771.386.388;59;36;1010000;11110000;ON;1101000;8;8;61137;14257;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;708;1756752347;-120.482.138;-77.136.542;10;10;10110000;11110000;ON;1101100;3;8;61386;14196;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;709;1756752373;-120.480.591;-771.367.016;255;0;110000;11110000;ON;1101000;9;8;61416;14166;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;710;1756752457;-120.483.595;-77.137.939;257;27;110000;11110000;ON;1101000;8;8;61555;14227;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;711;1756752577;-120.494.781;-771.439.628;297;14;10110000;11110000;ON;1101100;3;8;62223;14196;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;712;1756752579;-120.494.101;-771.440.071;346;18;10110000;11110000;ON;1101100;3;8;62233;14257;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;713;1756752635;-120.467.576;-771.437.648;34;16;110000;11110000;ON;1101000;3;8;62523;14196;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;714;1756752638;-120.467.065;-771.436.663;80;13;10110000;11110000;ON;1101100;3;8;62535;14227;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;715;1756752647;-12.046.696;-771.434.195;30;7;110000;11110000;ON;1101000;3;8;62565;14166;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;716;1756752666;-120.467.728;-771.434.065;140;1;10110000;11110000;ON;1101000;9;8;62577;14136;0x000000000000000000000000000000000000000000000000|
