"Unit","Time/Date (COT)","Address","Distance (km)","Total Distance (km)","Odometer","Driver"
"PRZ050","11/01/2025 8:17 AM","56, El Dindal, Cundinamarca, 253468","1.87","209.40","19894.68",
"PRZ050","11/01/2025 8:18 AM","56, El Dindal, Cundinamarca, 253468","0.99","210.39","19895.67",
"PRZ050","11/01/2025 8:20 AM","253468, Caparrapí, Cundinamarca, 253468","0.01","210.40","19895.67",
"PRZ050","11/01/2025 8:21 AM","56, Caparrapí, Cundinamarca, 253468","0.04","210.44","19895.72",
"PRZ050","11/01/2025 8:22 AM","56, Caparrapí, Cundinamarca, 253468","0.02","210.47","19895.74",
"PRZ050","11/01/2025 8:24 AM","56, Caparrapí, Cundinamarca, 253468","0.85","211.32","19896.59",
"PRZ050","11/01/2025 8:26 AM","56, Caparrapí, Cundinamarca, 253468","0.28","211.60","19896.88",
"PRZ050","11/01/2025 8:26 AM","56, Caparrapí, Cundinamarca, 253468","10.21","221.80","19907.09",
"PRZ050","11/01/2025 8:27 AM","56, Caparrapí, Cundinamarca, 253468","2.23","224.03","19909.31",
"PRZ050","11/01/2025 8:30 AM","56, Caparrapí, Cundinamarca, 253468","0.39","224.43","19909.71",
"PRZ050","11/01/2025 8:30 AM","56, Caparrapí, Cundinamarca, 253468","0.88","225.31","19910.59",
"PRZ050","11/01/2025 8:31 AM","56, Caparrapí, Cundinamarca, 253468","0.05","225.36","19910.64",
"PRZ050","11/01/2025 8:33 AM","56, Caparrapí, Cundinamarca","0.51","225.87","19911.14",
"PRZ050","11/01/2025 8:35 AM","56, Caparrapí, Cundinamarca","0.37","226.24","19911.51",
"PRZ050","11/01/2025 8:36 AM","56, Caparrapí, Cundinamarca","6.98","233.22","19918.50",
"PRZ050","11/01/2025 8:37 AM","56, Caparrapí, Cundinamarca","1.07","234.29","19919.57",
"PRZ050","11/01/2025 8:41 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","5.31","239.60","19924.88",
"PRZ050","11/01/2025 8:42 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","1.76","241.36","19926.64",
"PRZ050","11/01/2025 8:42 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.49","241.85","19927.14",
"PRZ050","11/01/2025 8:43 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.85","242.70","19927.97",
"PRZ050","11/01/2025 8:47 AM","Vía Korán, Puerto Salgar, Cundinamarca, 253487","0.80","243.50","19928.78",
"PRZ050","11/01/2025 8:48 AM","Vía Korán, Puerto Salgar, Cundinamarca, 253487","0.51","244.01","19929.29",
"PRZ050","11/01/2025 8:49 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","1.87","245.88","19931.16",
"PRZ050","11/01/2025 8:50 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.89","246.77","19932.05",
"PRZ050","11/01/2025 8:51 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.48","247.25","19932.53",
"PRZ050","11/01/2025 8:52 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.27","247.52","19932.80",
"PRZ050","11/01/2025 8:52 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.36","247.88","19933.16",
"PRZ050","11/01/2025 8:53 AM","Ruta Del Sol, Puerto Salgar, Cundinamarca, 253487","0.48","248.36","19933.64",
"PRZ050","11/01/2025 8:54 AM","45, Puerto Lievano, Cundinamarca, 253487","2.91","251.27","19936.55",
"PRZ050","11/01/2025 8:55 AM","45, Puerto Salgar, Cundinamarca, 253487","1.06","252.33","19937.61",
"PRZ050","11/01/2025 8:56 AM","45, Puerto Salgar, Cundinamarca, 253487","1.02","253.35","19938.63",
"PRZ050","11/01/2025 8:56 AM","45, Puerto Salgar, Cundinamarca, 253487","0.09","253.44","19938.72",
"PRZ050","11/01/2025 8:57 AM","45, Puerto Salgar, Cundinamarca, 253487","1.11","254.55","19938.72",
"PRZ050","11/01/2025 8:58 AM","45, Puerto Salgar, Cundinamarca, 253487","0.01","254.56","19938.72",
"PRZ050","11/01/2025 8:59 AM","45, Puerto Salgar, Cundinamarca, 253487","3.29","257.85","19942.02",
"PRZ050","11/01/2025 9:00 AM","45, Puerto Salgar, Cundinamarca, 253487","1.05","258.90","19943.07",
"PRZ050","11/01/2025 9:01 AM","45, Puerto Salgar, Cundinamarca, 253487","0.01","258.90","19943.07",
"PRZ050","11/01/2025 9:02 AM","45, Puerto Salgar, Cundinamarca, 253487","0.01","258.91","19943.09",
"PRZ050","11/01/2025 9:03 AM","45, Puerto Salgar, Cundinamarca, 253487","4.24","263.15","19947.32",
"PRZ050","11/01/2025 9:04 AM","45, Puerto Salgar, Cundinamarca, 253487","0.99","264.14","19948.30",
"PRZ050","11/01/2025 9:06 AM","45, Puerto Salgar, Cundinamarca, 253487","3.00","267.14","19951.31",
"PRZ050","11/01/2025 9:07 AM","45, Puerto Salgar, Cundinamarca, 253487","0.99","268.13","19952.31",
"PRZ050","11/01/2025 9:08 AM","45, Puerto Salgar, Cundinamarca, 253487","0.04","268.18","19952.34",
"PRZ050","11/01/2025 9:09 AM","45, Puerto Salgar, Cundinamarca, 253487","0.03","268.21","19952.37",
"PRZ050","11/01/2025 9:10 AM","45, Puerto Salgar, Cundinamarca, 253487","4.04","272.25","19956.41",
"PRZ050","11/01/2025 9:11 AM","45, Puerto Salgar, Cundinamarca, 253487","1.08","273.33","19957.51",
"PRZ050","11/01/2025 9:12 AM","45, Puerto Salgar, Cundinamarca, 253487","0.02","273.35","19957.52",
"PRZ050","11/01/2025 9:13 AM","45, Puerto Salgar, Cundinamarca, 253487","0.03","273.38","19957.55",
"PRZ050","11/01/2025 9:15 AM","45, Puerto Salgar, Cundinamarca, 253487","5.50","278.88","19963.04",
"PRZ050","11/01/2025 9:16 AM","45, Puerto Salgar, Cundinamarca, 253487","2.16","281.03","19965.20",
"PRZ050","11/01/2025 9:17 AM","45, Puerto Salgar, Cundinamarca, 253487","0.94","281.97","19966.15",
"PRZ050","11/01/2025 9:18 AM","45, Puerto Salgar, Cundinamarca, 253487","0.23","282.20","19966.37",
"PRZ050","11/01/2025 9:19 AM","45, Puerto Salgar, Cundinamarca, 253487","3.02","285.22","19969.40",
"PRZ050","11/01/2025 9:20 AM","45, Puerto Salgar, Cundinamarca, 253487","0.95","286.17","19970.33",
"PRZ050","11/01/2025 9:21 AM","45, Puerto Salgar, Cundinamarca, 253487","0.40","286.57","19970.73",
"PRZ050","11/01/2025 9:21 AM","Rionegro-Gutiérrez, Puerto Boyacá, Boyacá, 155219","0.34","286.92","19971.09",
"PRZ050","11/01/2025 9:22 AM","45, Puerto Boyacá, Boyacá, 155219","1.50","288.41","19972.59",
"PRZ050","11/01/2025 9:23 AM","45, Puerto Boyacá, Boyacá, 155219","0.38","288.79","19972.96",
"PRZ050","11/01/2025 9:25 AM","45, Puerto Boyacá, Boyacá, 155219","2.54","291.33","19975.50",
"PRZ050","11/01/2025 9:27 AM","45, Puerto Boyacá, Boyacá, 155219","1.16","292.49","19976.66",
"PRZ050","11/01/2025 9:29 AM","45, Puerto Boyacá, Boyacá, 155219","0.09","292.58","19976.74",
"PRZ050","11/01/2025 9:30 AM","45, Puerto Boyacá, Boyacá, 155219","0.22","292.80","19976.96",
"PRZ050","11/01/2025 9:30 AM","45, Puerto Boyacá, Boyacá, 155219","0.72","293.52","19977.69",
"PRZ050","11/01/2025 9:31 AM","45, Puerto Boyacá, Boyacá, 155219","6.30","299.81","19983.98",
"PRZ050","11/01/2025 9:32 AM","45, Puerto Boyacá, Boyacá, 155219","1.69","301.50","19985.67",
"PRZ050","11/01/2025 9:34 AM","60, Puerto Boyacá, Boyacá, 155219","0.69","302.19","19986.36",
"PRZ050","11/01/2025 9:36 AM","60, Puerto Boyacá, Boyacá, 155219","1.06","303.24","19987.41",
"PRZ050","11/01/2025 9:37 AM","60, Puerto Boyacá, Boyacá, 155219","2.51","305.75","19989.92",
"PRZ050","11/01/2025 9:40 AM","60, Puerto Boyacá, Boyacá, 155219","1.71","307.46","19991.62",
"PRZ050","11/01/2025 9:41 AM","60, Puerto Triunfo, Antioquia, 053440","0.07","307.53","19991.69",
"PRZ050","11/01/2025 9:42 AM","60, Puerto Triunfo, Antioquia, 053440","0.65","308.18","19992.35",
"PRZ050","11/01/2025 9:42 AM","60, Puerto Triunfo, Antioquia, 053440","0.89","309.07","19993.23",
"PRZ050","11/01/2025 9:44 AM","60, Puerto Triunfo, Antioquia, 053440","2.39","311.46","19995.63",
"PRZ050","11/01/2025 10:22 AM","60, Puerto Triunfo, Antioquia, 053447","0.86","312.31","19996.48",
"PRZ050","11/01/2025 10:23 AM","60, Puerto Triunfo, Antioquia, 053447","0.86","313.17","19997.34",
"PRZ050","11/01/2025 10:24 AM","60, Puerto Triunfo, Antioquia, 053447","0.01","313.18","19997.35",
"PRZ050","11/01/2025 10:25 AM","60, Puerto Triunfo, Antioquia, 053447","0.09","313.27","19997.43",
"PRZ050","11/01/2025 10:27 AM","60, Puerto Triunfo, Antioquia, 053447","0.00","313.27","19997.43",
"PRZ050","11/01/2025 10:32 AM","60, Doradal, Antioquia, 053447","0.46","313.73","19997.90",
"PRZ050","11/01/2025 10:37 AM","60, Sonsón, Antioquia, 054827","0.97","314.70","19998.87",
"PRZ050","11/01/2025 10:39 AM","60, Sonsón, Antioquia, 054827","2.02","316.72","20000.89",
"PRZ050","11/01/2025 10:40 AM","60, Sonsón, Antioquia, 054827","1.74","318.46","20002.63",
"PRZ050","11/01/2025 10:41 AM","60, Sonsón, Antioquia, 054827","0.12","318.58","20002.74",
"PRZ050","11/01/2025 10:41 AM","60, Sonsón, Antioquia, 054827","0.98","319.56","20003.73",
"PRZ050","11/01/2025 10:44 AM","60, Sonsón, Antioquia, 054827","3.79","323.36","20007.52",
"PRZ050","11/01/2025 10:45 AM","60, Sonsón, Antioquia, 054827","0.54","323.89","20008.06",
"PRZ050","11/01/2025 10:45 AM","60, Sonsón, Antioquia, 054827","0.88","324.77","20008.94",
"PRZ050","11/01/2025 10:47 AM","60, Sonsón, Antioquia, 054827","0.66","325.43","20009.60",
"PRZ050","11/01/2025 10:48 AM","60, Sonsón, Antioquia, 054827","3.72","329.15","20013.32",
"PRZ050","11/01/2025 10:49 AM","60, Sonsón, Antioquia, 054827","3.72","332.88","20014.09",
"PRZ050","11/01/2025 10:52 AM","60, Sonsón, Antioquia, 054827","0.32","333.19","20014.40",
"PRZ050","11/01/2025 10:52 AM","60, Sonsón, Antioquia, 054827","0.24","333.44","20014.64",
"PRZ050","11/01/2025 10:53 AM","60, Sonsón, Antioquia, 054827","4.99","338.43","20019.08",
"PRZ050","11/01/2025 10:54 AM","60, Sonsón, Antioquia, 054827","2.76","341.18","20021.83",
"PRZ050","11/01/2025 10:55 AM","60, Sonsón, Antioquia, 054827","1.70","342.88","20023.52",
"PRZ050","11/01/2025 10:55 AM","60, Sonsón, Antioquia, 054827","0.30","343.18","20023.83",
"PRZ050","11/01/2025 10:55 AM","60, Sonsón, Antioquia, 054827","0.30","343.47","20024.12",
"PRZ050","11/01/2025 10:57 AM","60, Sonsón, Antioquia, 054827","0.96","344.43","20025.08",
"PRZ050","11/01/2025 10:57 AM","60, Sonsón, Antioquia, 054827","0.46","344.89","20025.53",
"PRZ050","11/01/2025 10:57 AM","60, Sonsón, Antioquia, 054827","0.72","345.61","20026.26",
"PRZ050","11/01/2025 10:58 AM","60, Sonsón, Antioquia, 054827","0.10","345.72","20026.37",
"PRZ050","11/01/2025 10:59 AM","60, Sonsón, Antioquia, 054827","8.34","354.05","20034.71",
"PRZ050","11/01/2025 10:59 AM","60, Sonsón, Antioquia, 054827","0.86","354.91","20035.56",
"PRZ050","11/01/2025 11:01 AM","60, Sonsón, Antioquia, 054827","0.83","355.74","20036.38",
"PRZ050","11/01/2025 11:02 AM","60, Sonsón, Antioquia, 054827","0.15","355.89","20036.54",
"PRZ050","11/01/2025 11:03 AM","60, Sonsón, Antioquia, 054827","0.54","356.43","20037.07",
"PRZ050","11/01/2025 11:04 AM","60, San Luís, Antioquia, 054437","3.19","359.62","20040.27",
"PRZ050","11/01/2025 11:04 AM","60, San Luís, Antioquia, 054437","0.26","359.88","20040.52",
"PRZ050","11/01/2025 11:04 AM","60, San Luís, Antioquia, 054437","0.49","360.36","20041.01",
"PRZ050","11/01/2025 11:05 AM","60, San Luís, Antioquia, 054437","1.26","361.63","20042.27",
"PRZ050","11/01/2025 11:06 AM","60, San Luís, Antioquia, 054437","0.29","361.92","20042.56",
"PRZ050","11/01/2025 11:08 AM","60, San Luís, Antioquia, 054437","0.59","362.51","20043.15",
"PRZ050","11/01/2025 11:08 AM","60, San Luís, Antioquia, 054437","2.16","364.67","20045.31",
"PRZ050","11/01/2025 11:09 AM","60, San Luís, Antioquia, 054437","0.81","365.48","20046.13",
"PRZ050","11/01/2025 11:10 AM","60, San Luís, Antioquia, 054437","0.43","365.91","20046.55",
"PRZ050","11/01/2025 11:10 AM","60, San Luís, Antioquia, 054437","0.83","366.74","20047.39",
"PRZ050","11/01/2025 11:12 AM","60, San Luís, Antioquia, 054437","0.85","367.58","20048.22",
"PRZ050","11/01/2025 11:13 AM","60, San Luís, Antioquia, 054437","0.48","368.06","20048.71",
"PRZ050","11/01/2025 11:14 AM","60, San Luís, Antioquia, 054437","0.16","368.22","20048.87",
"PRZ050","11/01/2025 11:15 AM","60, San Luís, Antioquia, 054437","2.29","370.51","20051.15",
"PRZ050","11/01/2025 11:15 AM","60, San Luís, Antioquia, 054437","0.36","370.88","20051.52",
"PRZ050","11/01/2025 11:15 AM","60, San Luís, Antioquia, 054437","0.66","371.54","20052.18",
"PRZ050","11/01/2025 11:17 AM","60, San Luís, Antioquia, 054437","0.38","371.92","20052.57",
"PRZ050","11/01/2025 11:17 AM","60, San Luís, Antioquia, 054437","1.31","373.23","20053.87",
"PRZ050","11/01/2025 11:17 AM","60, San Luís, Antioquia, 054437","0.07","373.30","20053.95",
"PRZ050","11/01/2025 11:18 AM","60, San Luís, Antioquia, 054437","0.15","373.45","20054.10",
"PRZ050","11/01/2025 11:18 AM","60, San Luís, Antioquia, 054437","0.07","373.52","20054.16",
"PRZ050","11/01/2025 11:18 AM","60, San Luís, Antioquia, 054437","0.13","373.65","20054.29",
"PRZ050","11/01/2025 11:19 AM","60, San Luís, Antioquia, 054437","0.32","373.97","20054.61",
"PRZ050","11/01/2025 11:20 AM","60, San Luís, Antioquia, 054437","0.31","374.28","20054.89",
"PRZ050","11/01/2025 11:20 AM","60, San Luís, Antioquia, 054437","0.51","374.79","20055.39",
"PRZ050","11/01/2025 11:21 AM","60, San Luís, Antioquia, 054437","1.02","375.81","20056.42",
"PRZ050","11/01/2025 11:22 AM","60, San Luís, Antioquia, 054437","0.09","375.90","20056.50",
"PRZ050","11/01/2025 11:22 AM","60, San Luís, Antioquia, 054437","1.27","377.18","20057.78",
"PRZ050","11/01/2025 11:23 AM","60, San Luís, Antioquia, 054437","0.07","377.24","20057.85",
"PRZ050","11/01/2025 11:23 AM","60, San Luís, Antioquia, 054437","0.80","378.05","20058.65",
"PRZ050","11/01/2025 11:24 AM","60, San Luís, Antioquia, 054438","0.32","378.37","20058.97",
"PRZ050","11/01/2025 11:24 AM","60, San Luís, Antioquia, 054438","0.12","378.48","20059.09",
"PRZ050","11/01/2025 11:25 AM","60, San Luís, Antioquia, 054438","6.09","384.57","20065.17",
"PRZ050","11/01/2025 11:26 AM","60, San Luís, Antioquia, 054437","0.22","384.79","20065.40",
"PRZ050","11/01/2025 11:26 AM","60, San Luís, Antioquia, 054437","0.30","385.09","20065.69",
"PRZ050","11/01/2025 11:26 AM","60, San Luís, Antioquia, 054438","0.22","385.31","20065.91",
"PRZ050","11/01/2025 11:27 AM","60, San Luís, Antioquia, 054438","0.51","385.82","20066.43",
"PRZ050","11/01/2025 11:31 AM","60, San Luís, Antioquia, 054438","0.45","386.27","20066.88",
"PRZ050","11/01/2025 11:32 AM","60, San Luís, Antioquia, 054438","0.81","387.09","20067.68",
"PRZ050","11/01/2025 11:34 AM","60, San Luís, Antioquia, 054438","3.63","390.71","20071.32",
"PRZ050","11/01/2025 11:36 AM","60, San Luís, Antioquia, 054438","1.16","391.87","20072.48",
"PRZ050","11/01/2025 11:36 AM","60, San Luís, Antioquia, 054438","0.26","392.13","20072.73",
"PRZ050","11/01/2025 11:36 AM","60, San Luís, Antioquia, 054438","2.44","394.57","20075.18",
"PRZ050","11/01/2025 11:38 AM","60, San Luís, Antioquia, 054438","2.90","397.47","20075.63",
"PRZ050","11/01/2025 11:39 AM","60, San Luís, Antioquia, 054438","0.25","397.72","20075.89",
"PRZ050","11/01/2025 11:39 AM","60, San Luís, Antioquia, 054438","1.06","398.78","20076.93",
"PRZ050","11/01/2025 11:41 AM","60, San Luís, Antioquia, 054438","0.26","399.04","20077.19",
"PRZ050","11/01/2025 11:41 AM","60, San Luís, Antioquia, 054438","0.33","399.37","20077.53",
"PRZ050","11/01/2025 11:42 AM","60, San Luís, Antioquia, 054438","0.74","400.11","20078.27",
"PRZ050","11/01/2025 11:44 AM","60, San Luís, Antioquia, 054438","6.38","406.50","20084.66",
"PRZ050","11/01/2025 11:45 AM","60, San Luís, Antioquia, 054438","0.97","407.47","20085.63",
"PRZ050","11/01/2025 11:47 AM","Fonda balneario LA MURALLA, San Luís, Antioquia, 054438","0.31","407.78","20085.95",
"PRZ050","11/01/2025 11:48 AM","60, San Luís, Antioquia, 054438","0.36","408.14","20086.30",
"PRZ050","11/01/2025 11:48 AM","60, San Luís, Antioquia, 054438","0.35","408.50","20086.66",
"PRZ050","11/01/2025 11:49 AM","60, San Luís, Antioquia, 054438","0.31","408.80","20086.96",
"PRZ050","11/01/2025 11:50 AM","60, San Luís, Antioquia, 054438","5.05","413.86","20092.01",
"PRZ050","11/01/2025 11:50 AM","60, San Luís, Antioquia, 054438","0.39","414.24","20092.40",
"PRZ050","11/01/2025 11:51 AM","60, San Luís, Antioquia, 054438","0.73","414.97","20093.12",
"PRZ050","11/01/2025 11:52 AM","60, San Luís, Antioquia, 054438","0.01","414.98","20093.14",
"PRZ050","11/01/2025 11:52 AM","60, San Luís, Antioquia, 054438","0.57","415.55","20093.70",
"PRZ050","11/01/2025 11:53 AM","60, San Luís, Antioquia, 054438","0.84","416.39","20094.54",
"PRZ050","11/01/2025 11:55 AM","60, San Luís, Antioquia, 054438","2.52","418.90","20097.07",
"PRZ050","11/01/2025 11:55 AM","60, San Luís, Antioquia, 054438","0.35","419.25","20097.42",
"PRZ050","11/01/2025 11:55 AM","60, San Luís, Antioquia, 054438","0.65","419.90","20098.07",
"PRZ050","11/01/2025 11:56 AM","60, San Luís, Antioquia, 054438","0.15","420.05","20098.21",
"PRZ050","11/01/2025 11:56 AM","60, San Luís, Antioquia, 054438","0.13","420.17","20098.34",
"PRZ050","11/01/2025 11:56 AM","60, San Luís, Antioquia, 054438","1.32","421.50","20099.66",
"PRZ050","11/01/2025 11:58 AM","60, San Luís, Antioquia, 054438","1.60","423.09","20101.09",
"PRZ050","11/01/2025 11:58 AM","60, San Luís, Antioquia, 054438","1.56","424.66","20102.65",
"PRZ050","11/01/2025 11:59 AM","60, San Luís, Antioquia, 054438","2.22","426.87","20104.86",
"PRZ050","11/01/2025 11:59 AM","60, San Luís, Antioquia, 054438","1.05","427.92","20105.92",
"PRZ050","11/01/2025 12:00 PM","60, San Luís, Antioquia, 054438","2.38","430.31","20108.30",
"PRZ050","11/01/2025 12:00 PM","60, San Luís, Antioquia, 054438","0.10","430.41","20108.40",
"PRZ050","11/01/2025 12:01 PM","60, San Luís, Antioquia, 054438","0.24","430.64","20108.64",
"PRZ050","11/01/2025 12:01 PM","60, San Luís, Antioquia, 054438","0.29","430.93","20108.93",
"PRZ050","11/01/2025 12:02 PM","60, San Luís, Antioquia, 054438","0.99","431.92","20109.91",
"PRZ050","11/01/2025 12:02 PM","60 60, San Luís, Antioquia, 054438","0.70","432.62","20110.62",
"PRZ050","11/01/2025 12:04 PM","60 60, San Luís, Antioquia, 054438","0.63","433.25","20111.25",
"PRZ050","11/01/2025 12:06 PM","60, Cocorná, Antioquia, 054447","0.40","433.65","20111.65",
"PRZ050","11/01/2025 12:06 PM","60, Cocorná, Antioquia, 054447","0.25","433.90","20111.89",
"PRZ050","11/01/2025 12:06 PM","La Granja Cocorna, Cocorná, Antioquia, 054447","0.43","434.32","20112.31",
"PRZ050","11/01/2025 12:07 PM","60, Cocorná, Antioquia, 054447","0.02","434.35","20112.34",
"PRZ050","11/01/2025 12:08 PM","60, Cocorná, Antioquia, 054447","0.24","434.59","20112.58",
"PRZ050","11/01/2025 12:08 PM","60, Cocorná, Antioquia, 054447","5.77","440.36","20118.36",
"PRZ050","11/01/2025 12:09 PM","60, Cocorná, Antioquia, 054447","2.34","442.70","20120.69",
"PRZ050","11/01/2025 12:10 PM","60, Cocorná, Antioquia, 054447","0.84","443.54","20121.53",
"PRZ050","11/01/2025 12:10 PM","60, Cocorná, Antioquia, 054447","0.25","443.78","20121.77",
"PRZ050","11/01/2025 12:12 PM","60, Cocorná, Antioquia, 054447","0.18","443.96","20121.96",
"PRZ050","11/01/2025 12:13 PM","60, Cocorná, Antioquia, 054447","0.53","444.49","20122.48",
"PRZ050","11/01/2025 12:14 PM","60, Cocorná, Antioquia, 054447","0.26","444.75","20122.75",
"PRZ050","11/01/2025 12:14 PM","60, Cocorná, Antioquia, 054447","0.04","444.79","20122.79",
"PRZ050","11/01/2025 12:15 PM","60, Cocorná, Antioquia, 054447","0.24","445.03","20123.03",
"PRZ050","11/01/2025 12:15 PM","60, Cocorná, Antioquia, 054447","0.37","445.40","20123.40",
"PRZ050","11/01/2025 12:17 PM","60, Cocorná, Antioquia, 054447","3.94","449.34","20127.34",
"PRZ050","11/01/2025 12:18 PM","60, Cocorná, Antioquia, 054447","0.48","449.82","20127.81",
"PRZ050","11/01/2025 12:18 PM","60, Cocorná, Antioquia, 054447","0.81","450.63","20128.63",
"PRZ050","11/01/2025 12:20 PM","60, Cocorná, Antioquia, 054447","0.02","450.65","20128.64",
"PRZ050","11/01/2025 12:21 PM","60, Cocorná, Antioquia, 054447","0.23","450.88","20128.87",
"PRZ050","11/01/2025 12:22 PM","60, Cocorná, Antioquia, 054447","0.15","451.03","20129.01",
"PRZ050","11/01/2025 12:22 PM","60, Cocorná, Antioquia, 054447","0.72","451.74","20129.74",
"PRZ050","11/01/2025 12:24 PM","60, Cocorná, Antioquia, 054447","0.38","452.12","20130.11",
"PRZ050","11/01/2025 12:24 PM","60, Cocorná, Antioquia, 054447","0.52","452.64","20130.62",
"PRZ050","11/01/2025 12:25 PM","60, Cocorná, Antioquia, 054447","0.41","453.04","20131.04",
"PRZ050","11/01/2025 12:49 PM","60, Cocorná, Antioquia, 054447","0.41","453.45","20131.04",
"PRZ050","11/01/2025 12:49 PM","60, Cocorná, Antioquia, 054447","0.11","453.56","20131.15",
"PRZ050","11/01/2025 12:50 PM","60, Cocorná, Antioquia, 054447","0.93","454.49","20132.09",
"PRZ050","11/01/2025 12:52 PM","60, Cocorná, Antioquia, 054447","1.88","456.38","20133.97",
"PRZ050","11/01/2025 12:53 PM","60, Cocorná, Antioquia, 054447","0.42","456.79","20134.39",
"PRZ050","11/01/2025 12:53 PM","60, El Carmen de Viboral, Antioquia, 054037","0.12","456.91","20134.50",
"PRZ050","11/01/2025 12:54 PM","60, El Carmen de Viboral, Antioquia, 054037","0.65","457.56","20135.14",
"PRZ050","11/01/2025 12:55 PM","60, El Carmen de Viboral, Antioquia, 054037","0.47","458.03","20135.61",
"PRZ050","11/01/2025 12:56 PM","60, Cocorná, Antioquia, 054447","0.33","458.36","20135.95",
"PRZ050","11/01/2025 12:57 PM","60, Cocorná, Antioquia, 054447","0.09","458.45","20136.05",
